level,city,town,name,Life expectancy_2010-2015,Coronary heart disease_2020,Current asthma_2020,Diabetes_2020,High blood pressure_2019,Annual checkup_2020,Dental visit_2020,Health insurance_2020,Current smoking_2020,Sleep <7 hours_2020
tract,NA,NA,09005260200,NA,0.07,0.11,0.09,0.31,0.76,0.67,0.1,0.18,0.33
tract,NA,NA,09005261100,NA,0.07,0.1,0.09,0.33,0.8,0.76,0.06,0.12,0.29
tract,NA,NA,09005262100,NA,0.08,0.11,0.1,0.34,0.79,0.72,0.07,0.15,0.31
tract,NA,NA,09005263200,NA,0.07,0.11,0.1,0.33,0.78,0.74,0.06,0.14,0.31
tract,NA,NA,09005265100,NA,0.06,0.1,0.08,0.29,0.77,0.76,0.06,0.13,0.3
tract,NA,NA,09005266100,NA,0.07,0.1,0.09,0.31,0.78,0.75,0.07,0.14,0.3
tract,NA,NA,09005267100,NA,0.07,0.1,0.09,0.3,0.78,0.76,0.06,0.13,0.3
tract,NA,NA,09005268100,NA,0.06,0.1,0.08,0.29,0.78,0.78,0.05,0.11,0.3
tract,NA,NA,09005290100,NA,0.06,0.1,0.08,0.28,0.76,0.75,0.06,0.15,0.32
tract,NA,NA,09005293100,NA,0.06,0.1,0.08,0.29,0.76,0.74,0.07,0.16,0.32
tract,NA,NA,09005296100,NA,0.06,0.1,0.09,0.3,0.78,0.76,0.06,0.14,0.31
tract,NA,NA,09005298300,NA,0.06,0.1,0.08,0.29,0.76,0.74,0.07,0.15,0.32
tract,NA,NA,09005298400,NA,0.06,0.1,0.08,0.28,0.76,0.76,0.06,0.14,0.31
tract,NA,NA,09005300100,NA,0.07,0.11,0.09,0.31,0.77,0.74,0.07,0.15,0.31
tract,NA,NA,09005300400,NA,0.07,0.1,0.09,0.32,0.78,0.74,0.07,0.14,0.3
tract,NA,NA,09005300500,NA,0.07,0.1,0.09,0.3,0.77,0.74,0.07,0.15,0.31
tract,NA,NA,09005303100,NA,0.06,0.1,0.08,0.29,0.76,0.74,0.07,0.15,0.32
tract,NA,NA,09005306100,NA,0.05,0.1,0.07,0.26,0.76,0.77,0.06,0.13,0.31
tract,NA,NA,09005310100,NA,0.07,0.11,0.09,0.29,0.75,0.65,0.11,0.2,0.34
tract,NA,NA,09005310200,NA,0.08,0.13,0.11,0.32,0.74,0.54,0.14,0.25,0.37
tract,NA,NA,09005310300,NA,0.06,0.12,0.09,0.28,0.73,0.59,0.14,0.23,0.36
tract,NA,NA,09005310400,NA,0.07,0.1,0.08,0.29,0.76,0.71,0.09,0.16,0.32
tract,NA,NA,09005310500,NA,0.09,0.11,0.11,0.34,0.78,0.68,0.09,0.18,0.32
tract,NA,NA,09005310601,NA,0.05,0.11,0.08,0.27,0.75,0.72,0.08,0.17,0.33
tract,NA,NA,09005310602,NA,0.07,0.11,0.09,0.32,0.77,0.71,0.08,0.17,0.32
tract,NA,NA,09005310700,NA,0.06,0.1,0.08,0.29,0.76,0.73,0.08,0.16,0.32
tract,NA,NA,09005310801,NA,0.06,0.12,0.09,0.28,0.73,0.62,0.12,0.22,0.35
tract,NA,NA,09005310803,NA,0.07,0.12,0.1,0.3,0.75,0.64,0.11,0.2,0.34
tract,NA,NA,09005310804,NA,0.07,0.11,0.1,0.31,0.76,0.66,0.11,0.18,0.34
tract,NA,NA,09005320100,NA,0.07,0.12,0.1,0.31,0.75,0.64,0.11,0.21,0.35
tract,NA,NA,09005320200,NA,0.07,0.11,0.09,0.3,0.76,0.7,0.08,0.17,0.33
tract,NA,NA,09005342100,NA,0.06,0.1,0.08,0.29,0.77,0.75,0.06,0.14,0.31
tract,NA,NA,09005349100,NA,0.05,0.11,0.07,0.27,0.74,0.72,0.08,0.17,0.33
tract,NA,NA,09005349200,NA,0.06,0.11,0.09,0.3,0.75,0.69,0.09,0.18,0.34
tract,NA,NA,09005360100,NA,0.06,0.1,0.08,0.28,0.76,0.74,0.07,0.14,0.31
tract,NA,NA,09005360200,NA,0.06,0.11,0.08,0.28,0.76,0.74,0.07,0.15,0.32
tract,NA,NA,09005360300,NA,0.06,0.11,0.08,0.27,0.74,0.7,0.09,0.17,0.33
tract,NA,NA,09005360400,NA,0.07,0.11,0.09,0.3,0.76,0.7,0.09,0.17,0.33
tract,NA,NA,09005362101,NA,0.06,0.1,0.08,0.28,0.77,0.76,0.06,0.13,0.31
tract,NA,NA,09005362102,NA,0.06,0.1,0.08,0.29,0.77,0.75,0.06,0.14,0.31
tract,NA,NA,09005425300,NA,0.06,0.11,0.08,0.27,0.75,0.72,0.08,0.17,0.33
tract,NA,NA,09005425400,NA,0.06,0.11,0.08,0.27,0.74,0.71,0.08,0.17,0.34
tract,NA,NA,09005425500,NA,0.06,0.11,0.08,0.27,0.74,0.7,0.09,0.18,0.34
tract,NA,NA,09005425600,NA,0.07,0.1,0.09,0.31,0.78,0.74,0.07,0.14,0.31
tract,NA,NA,09007541100,NA,0.06,0.12,0.1,0.32,0.76,0.58,0.14,0.23,0.37
tract,NA,NA,09007541200,NA,0.06,0.1,0.1,0.32,0.78,0.7,0.09,0.16,0.32
tract,NA,NA,09007541300,NA,0.02,0.1,0.05,0.19,0.72,0.74,0.08,0.13,0.32
tract,NA,NA,09007541401,NA,0.05,0.1,0.07,0.28,0.77,0.76,0.07,0.14,0.31
tract,NA,NA,09007541402,NA,0.06,0.1,0.09,0.31,0.78,0.73,0.08,0.14,0.31
tract,NA,NA,09007541500,NA,0.02,0.11,0.04,0.15,0.72,0.72,0.09,0.12,0.3
tract,NA,NA,09007541600,NA,0.07,0.13,0.14,0.36,0.77,0.52,0.16,0.26,0.38
tract,NA,NA,09007541700,NA,0.07,0.12,0.11,0.34,0.78,0.6,0.12,0.2,0.34
tract,NA,NA,09007542000,NA,0.06,0.11,0.09,0.32,0.78,0.69,0.1,0.18,0.33
tract,NA,NA,09007542100,NA,0.05,0.11,0.09,0.3,0.77,0.7,0.1,0.16,0.32
tract,NA,NA,09007542200,NA,0.05,0.1,0.09,0.31,0.79,0.77,0.06,0.12,0.3
tract,NA,NA,09007550100,NA,0.05,0.1,0.08,0.29,0.77,0.74,0.07,0.16,0.31
tract,NA,NA,09007550201,NA,0.05,0.1,0.07,0.28,0.76,0.76,0.07,0.15,0.31
tract,NA,NA,09007550202,NA,0.06,0.1,0.09,0.32,0.78,0.72,0.08,0.17,0.31
tract,NA,NA,09007560100,NA,0.05,0.1,0.08,0.3,0.78,0.76,0.07,0.14,0.3
tract,NA,NA,09007560200,NA,0.07,0.11,0.09,0.33,0.78,0.7,0.09,0.17,0.31
tract,NA,NA,09007570100,NA,0.04,0.1,0.07,0.26,0.76,0.76,0.07,0.13,0.3
tract,NA,NA,09007570200,NA,0.05,0.1,0.07,0.27,0.77,0.78,0.07,0.13,0.29
tract,NA,NA,09007570300,NA,0.08,0.1,0.1,0.36,0.8,0.71,0.08,0.15,0.3
tract,NA,NA,09007580100,NA,0.06,0.1,0.09,0.32,0.78,0.74,0.07,0.16,0.3
tract,NA,NA,09007585100,NA,0.05,0.1,0.07,0.29,0.77,0.78,0.06,0.13,0.29
tract,NA,NA,09007590100,NA,0.06,0.1,0.08,0.3,0.78,0.76,0.06,0.14,0.3
tract,NA,NA,09007595101,NA,0.05,0.1,0.08,0.29,0.77,0.77,0.06,0.14,0.3
tract,NA,NA,09007595102,NA,0.06,0.1,0.09,0.31,0.77,0.73,0.08,0.17,0.31
tract,NA,NA,09007600100,NA,0.07,0.1,0.09,0.34,0.8,0.76,0.07,0.14,0.29
tract,NA,NA,09007610100,NA,0.06,0.1,0.09,0.32,0.78,0.73,0.08,0.15,0.3
tract,NA,NA,09007610200,NA,0.06,0.1,0.09,0.32,0.78,0.73,0.08,0.16,0.3
tract,NA,NA,09007610300,NA,0.06,0.1,0.09,0.3,0.77,0.74,0.08,0.16,0.3
tract,NA,NA,09007610400,NA,0.05,0.1,0.07,0.28,0.76,0.76,0.07,0.14,0.3
tract,NA,NA,09007620100,NA,0.05,0.1,0.08,0.29,0.77,0.77,0.07,0.14,0.3
tract,NA,NA,09007630100,NA,0.07,0.1,0.09,0.34,0.8,0.77,0.06,0.13,0.28
tract,NA,NA,09007640100,NA,0.06,0.1,0.08,0.31,0.79,0.78,0.06,0.13,0.29
tract,NA,NA,09007670100,NA,0.06,0.1,0.09,0.33,0.8,0.78,0.06,0.12,0.28
tract,NA,NA,09007670200,NA,0.08,0.1,0.1,0.37,0.81,0.76,0.07,0.13,0.28
tract,NA,NA,09007680100,NA,0.06,0.1,0.09,0.32,0.79,0.76,0.07,0.13,0.29
tract,NA,NA,09007680200,NA,0.06,0.1,0.09,0.33,0.78,0.72,0.08,0.16,0.31
tract,NA,NA,09009120100,NA,0.06,0.11,0.1,0.32,0.76,0.72,0.09,0.16,0.35
tract,NA,NA,09009120200,NA,0.07,0.12,0.11,0.33,0.75,0.62,0.13,0.21,0.38
tract,NA,NA,09009125100,NA,0.06,0.1,0.09,0.32,0.77,0.75,0.08,0.15,0.34
tract,NA,NA,09009125200,NA,0.06,0.11,0.1,0.32,0.75,0.66,0.11,0.19,0.38
tract,NA,NA,09009125300,NA,0.06,0.12,0.1,0.3,0.75,0.65,0.13,0.2,0.38
tract,NA,NA,09009125400,NA,0.07,0.12,0.12,0.36,0.76,0.61,0.13,0.22,0.39
tract,NA,NA,09009130101,NA,0.06,0.11,0.09,0.32,0.76,0.72,0.09,0.17,0.35
tract,NA,NA,09009130102,NA,0.06,0.1,0.09,0.3,0.75,0.74,0.08,0.16,0.35
tract,NA,NA,09009130200,NA,0.06,0.11,0.09,0.3,0.76,0.74,0.07,0.16,0.35
tract,NA,NA,09009140100,NA,0.02,0.1,0.05,0.18,0.71,0.75,0.07,0.1,0.34
tract,NA,NA,09009140200,NA,0.13,0.14,0.22,0.46,0.81,0.45,0.26,0.22,0.4
tract,NA,NA,09009140300,NA,0.06,0.14,0.16,0.35,0.75,0.45,0.23,0.26,0.44
tract,NA,NA,09009140400,NA,0.06,0.13,0.13,0.33,0.75,0.53,0.21,0.22,0.42
tract,NA,NA,09009140500,NA,0.06,0.14,0.16,0.36,0.76,0.46,0.25,0.26,0.44
tract,NA,NA,09009140600,NA,0.07,0.14,0.17,0.39,0.78,0.48,0.22,0.24,0.44
tract,NA,NA,09009140700,NA,0.04,0.13,0.11,0.31,0.75,0.54,0.14,0.22,0.42
tract,NA,NA,09009140800,NA,0.08,0.15,0.18,0.44,0.8,0.48,0.18,0.26,0.46
tract,NA,NA,09009140900,NA,0.05,0.14,0.12,0.35,0.77,0.56,0.14,0.23,0.45
tract,NA,NA,09009141000,NA,0.04,0.1,0.07,0.27,0.76,0.77,0.06,0.12,0.33
tract,NA,NA,09009141100,NA,0.05,0.1,0.1,0.33,0.8,0.77,0.06,0.1,0.35
tract,NA,NA,09009141200,NA,0.05,0.13,0.13,0.36,0.79,0.6,0.13,0.2,0.43
tract,NA,NA,09009141300,NA,0.04,0.14,0.08,0.24,0.75,0.62,0.12,0.16,0.38
tract,NA,NA,09009141400,NA,0.05,0.13,0.12,0.35,0.79,0.63,0.11,0.18,0.43
tract,NA,NA,09009141500,NA,0.08,0.16,0.2,0.47,0.82,0.44,0.16,0.29,0.5
tract,NA,NA,09009141600,NA,0.06,0.13,0.15,0.39,0.78,0.53,0.15,0.23,0.45
tract,NA,NA,09009141800,NA,0.04,0.11,0.08,0.26,0.75,0.68,0.09,0.14,0.37
tract,NA,NA,09009141900,NA,0.03,0.1,0.05,0.2,0.72,0.76,0.06,0.1,0.33
tract,NA,NA,09009142000,NA,0.03,0.1,0.05,0.19,0.71,0.74,0.06,0.1,0.33
tract,NA,NA,09009142100,NA,0.04,0.12,0.1,0.28,0.74,0.58,0.15,0.19,0.4
tract,NA,NA,09009142200,NA,0.04,0.1,0.07,0.24,0.73,0.75,0.07,0.12,0.33
tract,NA,NA,09009142300,NA,0.05,0.12,0.13,0.31,0.74,0.53,0.24,0.21,0.41
tract,NA,NA,09009142400,NA,0.06,0.13,0.14,0.32,0.74,0.46,0.26,0.25,0.43
tract,NA,NA,09009142500,NA,0.05,0.12,0.12,0.3,0.74,0.55,0.22,0.2,0.4
tract,NA,NA,09009142601,NA,0.05,0.12,0.11,0.31,0.76,0.62,0.15,0.19,0.41
tract,NA,NA,09009142603,NA,0.12,0.13,0.21,0.48,0.81,0.53,0.18,0.23,0.4
tract,NA,NA,09009142604,NA,0.05,0.11,0.11,0.31,0.76,0.67,0.14,0.16,0.38
tract,NA,NA,09009142700,NA,0.05,0.12,0.11,0.3,0.74,0.59,0.17,0.2,0.4
tract,NA,NA,09009142800,NA,0.06,0.1,0.09,0.31,0.76,0.75,0.08,0.14,0.33
tract,NA,NA,09009150100,NA,0.05,0.1,0.07,0.28,0.76,0.78,0.06,0.11,0.32
tract,NA,NA,09009150200,NA,0.05,0.1,0.07,0.27,0.75,0.75,0.07,0.13,0.34
tract,NA,NA,09009150300,NA,0.06,0.11,0.09,0.3,0.76,0.73,0.08,0.15,0.35
tract,NA,NA,09009150400,NA,0.06,0.1,0.09,0.31,0.76,0.73,0.08,0.16,0.35
tract,NA,NA,09009150500,NA,0.05,0.1,0.08,0.29,0.76,0.76,0.07,0.14,0.34
tract,NA,NA,09009150600,NA,0.06,0.1,0.09,0.31,0.77,0.76,0.07,0.14,0.33
tract,NA,NA,09009150700,NA,0.05,0.1,0.08,0.29,0.76,0.78,0.06,0.12,0.33
tract,NA,NA,09009150800,NA,0.07,0.1,0.09,0.33,0.78,0.76,0.07,0.13,0.33
tract,NA,NA,09009150900,NA,0.06,0.1,0.09,0.32,0.78,0.77,0.06,0.13,0.32
tract,NA,NA,09009151000,NA,0.06,0.1,0.09,0.32,0.77,0.77,0.06,0.13,0.33
tract,NA,NA,09009151100,NA,0.05,0.1,0.08,0.29,0.76,0.77,0.07,0.14,0.33
tract,NA,NA,09009151200,NA,0.06,0.1,0.1,0.33,0.78,0.75,0.07,0.15,0.34
tract,NA,NA,09009154100,NA,0.06,0.12,0.11,0.33,0.77,0.64,0.13,0.18,0.4
tract,NA,NA,09009154200,NA,0.05,0.12,0.11,0.32,0.76,0.64,0.13,0.17,0.4
tract,NA,NA,09009154500,NA,0.06,0.12,0.11,0.31,0.74,0.6,0.14,0.21,0.39
tract,NA,NA,09009154600,NA,0.06,0.12,0.11,0.33,0.76,0.64,0.12,0.2,0.39
tract,NA,NA,09009154700,NA,0.06,0.1,0.09,0.32,0.77,0.75,0.08,0.15,0.34
tract,NA,NA,09009154800,NA,0.06,0.1,0.09,0.32,0.76,0.74,0.08,0.16,0.34
tract,NA,NA,09009154900,NA,0.06,0.11,0.1,0.32,0.76,0.72,0.1,0.16,0.35
tract,NA,NA,09009155000,NA,0.05,0.12,0.09,0.3,0.74,0.66,0.12,0.2,0.38
tract,NA,NA,09009155100,NA,0.08,0.12,0.12,0.37,0.77,0.64,0.12,0.2,0.37
tract,NA,NA,09009157100,NA,0.07,0.1,0.09,0.33,0.79,0.77,0.07,0.12,0.32
tract,NA,NA,09009157200,NA,0.06,0.09,0.09,0.31,0.78,0.8,0.05,0.1,0.31
tract,NA,NA,09009157300,NA,0.05,0.09,0.08,0.3,0.78,0.81,0.05,0.1,0.31
tract,NA,NA,09009157400,NA,0.06,0.1,0.09,0.31,0.78,0.8,0.05,0.11,0.31
tract,NA,NA,09009160100,NA,0.05,0.09,0.08,0.3,0.79,0.84,0.04,0.08,0.3
tract,NA,NA,09009160200,NA,0.06,0.1,0.09,0.33,0.79,0.79,0.05,0.11,0.31
tract,NA,NA,09009161100,NA,0.05,0.1,0.08,0.3,0.77,0.78,0.06,0.13,0.33
tract,NA,NA,09009165100,NA,0.06,0.11,0.1,0.32,0.77,0.7,0.1,0.16,0.36
tract,NA,NA,09009165200,NA,0.05,0.1,0.08,0.3,0.78,0.82,0.05,0.09,0.3
tract,NA,NA,09009165300,NA,0.04,0.1,0.07,0.27,0.77,0.83,0.04,0.09,0.3
tract,NA,NA,09009165400,NA,0.07,0.1,0.11,0.36,0.8,0.76,0.07,0.11,0.33
tract,NA,NA,09009165500,NA,0.05,0.13,0.13,0.36,0.79,0.61,0.13,0.2,0.44
tract,NA,NA,09009165600,NA,0.05,0.11,0.09,0.31,0.77,0.7,0.1,0.16,0.38
tract,NA,NA,09009165700,NA,0.04,0.12,0.09,0.29,0.77,0.71,0.1,0.15,0.38
tract,NA,NA,09009165801,NA,0.05,0.11,0.08,0.27,0.75,0.72,0.09,0.14,0.36
tract,NA,NA,09009165802,NA,0.06,0.11,0.1,0.34,0.79,0.74,0.08,0.14,0.35
tract,NA,NA,09009165900,NA,0.05,0.1,0.08,0.29,0.77,0.79,0.06,0.11,0.32
tract,NA,NA,09009166001,NA,0.05,0.1,0.08,0.27,0.76,0.75,0.07,0.12,0.33
tract,NA,NA,09009166002,NA,0.04,0.11,0.06,0.22,0.74,0.78,0.07,0.1,0.31
tract,NA,NA,09009167100,NA,0.06,0.1,0.09,0.31,0.78,0.79,0.06,0.12,0.32
tract,NA,NA,09009167201,NA,0.06,0.1,0.09,0.32,0.78,0.76,0.07,0.13,0.33
tract,NA,NA,09009167202,NA,0.07,0.1,0.1,0.35,0.79,0.75,0.07,0.14,0.33
tract,NA,NA,09009167300,NA,0.06,0.1,0.09,0.32,0.77,0.76,0.07,0.14,0.33
tract,NA,NA,09009170100,NA,0.06,0.13,0.13,0.31,0.73,0.47,0.26,0.25,0.42
tract,NA,NA,09009170200,NA,0.07,0.12,0.14,0.36,0.76,0.57,0.2,0.2,0.39
tract,NA,NA,09009170300,NA,0.06,0.12,0.12,0.31,0.73,0.53,0.21,0.23,0.4
tract,NA,NA,09009170400,NA,0.06,0.12,0.11,0.32,0.75,0.63,0.12,0.21,0.39
tract,NA,NA,09009170500,NA,0.06,0.1,0.09,0.3,0.76,0.75,0.08,0.15,0.34
tract,NA,NA,09009170600,NA,0.06,0.11,0.1,0.32,0.76,0.71,0.1,0.16,0.35
tract,NA,NA,09009170700,NA,0.05,0.11,0.09,0.28,0.74,0.69,0.12,0.16,0.36
tract,NA,NA,09009170800,NA,0.06,0.11,0.11,0.33,0.76,0.65,0.13,0.19,0.37
tract,NA,NA,09009170900,NA,0.05,0.13,0.12,0.3,0.74,0.54,0.2,0.23,0.41
tract,NA,NA,09009171000,NA,0.06,0.12,0.13,0.31,0.74,0.58,0.19,0.21,0.4
tract,NA,NA,09009171100,NA,0.06,0.1,0.09,0.31,0.75,0.7,0.1,0.17,0.36
tract,NA,NA,09009171200,NA,0.06,0.1,0.1,0.33,0.77,0.73,0.08,0.15,0.34
tract,NA,NA,09009171300,NA,0.05,0.1,0.08,0.27,0.74,0.71,0.12,0.16,0.36
tract,NA,NA,09009171400,NA,0.05,0.11,0.1,0.29,0.74,0.63,0.17,0.18,0.38
tract,NA,NA,09009171500,NA,0.05,0.12,0.1,0.28,0.72,0.57,0.21,0.21,0.4
tract,NA,NA,09009171600,NA,0.06,0.11,0.09,0.3,0.75,0.7,0.12,0.17,0.36
tract,NA,NA,09009171700,NA,0.06,0.1,0.1,0.33,0.77,0.74,0.08,0.15,0.34
tract,NA,NA,09009175100,NA,0.05,0.11,0.09,0.28,0.74,0.7,0.1,0.17,0.36
tract,NA,NA,09009175200,NA,0.05,0.11,0.08,0.27,0.73,0.69,0.11,0.18,0.36
tract,NA,NA,09009175300,NA,0.06,0.1,0.09,0.31,0.76,0.73,0.08,0.16,0.34
tract,NA,NA,09009175400,NA,0.04,0.1,0.08,0.26,0.73,0.71,0.1,0.16,0.36
tract,NA,NA,09009175500,NA,0.07,0.1,0.1,0.34,0.79,0.76,0.07,0.13,0.32
tract,NA,NA,09009175600,NA,0.06,0.1,0.09,0.31,0.77,0.76,0.07,0.14,0.33
tract,NA,NA,09009175700,NA,0.05,0.1,0.08,0.29,0.75,0.76,0.07,0.15,0.34
tract,NA,NA,09009175800,NA,0.05,0.1,0.08,0.29,0.76,0.79,0.06,0.12,0.33
tract,NA,NA,09009175900,NA,0.07,0.1,0.09,0.32,0.77,0.75,0.08,0.14,0.33
tract,NA,NA,09009176000,NA,0.06,0.1,0.09,0.31,0.77,0.77,0.07,0.14,0.33
tract,NA,NA,09009180100,NA,0.08,0.11,0.11,0.35,0.77,0.7,0.09,0.18,0.35
tract,NA,NA,09009180200,NA,0.06,0.11,0.1,0.32,0.75,0.68,0.11,0.18,0.36
tract,NA,NA,09009180300,NA,0.07,0.11,0.11,0.34,0.77,0.69,0.1,0.17,0.36
tract,NA,NA,09009180400,NA,0.07,0.1,0.1,0.33,0.77,0.71,0.1,0.16,0.35
tract,NA,NA,09009180500,NA,0.05,0.11,0.09,0.29,0.75,0.72,0.09,0.16,0.35
tract,NA,NA,09009180601,NA,0.07,0.11,0.1,0.35,0.77,0.7,0.09,0.18,0.35
tract,NA,NA,09009180602,NA,0.06,0.11,0.09,0.31,0.76,0.72,0.08,0.17,0.35
tract,NA,NA,09009184100,NA,0.06,0.11,0.09,0.31,0.76,0.73,0.08,0.15,0.34
tract,NA,NA,09009184200,NA,0.06,0.11,0.09,0.31,0.76,0.7,0.09,0.17,0.36
tract,NA,NA,09009184300,NA,0.07,0.1,0.1,0.36,0.79,0.76,0.07,0.13,0.32
tract,NA,NA,09009184400,NA,0.07,0.1,0.1,0.34,0.79,0.79,0.05,0.11,0.31
tract,NA,NA,09009184500,NA,0.07,0.1,0.09,0.34,0.79,0.78,0.06,0.12,0.32
tract,NA,NA,09009184600,NA,0.06,0.1,0.08,0.31,0.78,0.81,0.05,0.11,0.31
tract,NA,NA,09009184700,NA,0.06,0.1,0.09,0.31,0.77,0.76,0.06,0.14,0.33
tract,NA,NA,09009186100,NA,0.06,0.1,0.09,0.32,0.77,0.76,0.07,0.14,0.33
tract,NA,NA,09009186200,NA,0.06,0.1,0.09,0.31,0.76,0.76,0.07,0.15,0.34
tract,NA,NA,09009190100,NA,0.07,0.1,0.1,0.34,0.79,0.78,0.06,0.12,0.31
tract,NA,NA,09009190200,NA,0.06,0.1,0.09,0.33,0.8,0.82,0.04,0.09,0.29
tract,NA,NA,09009190301,NA,0.05,0.1,0.08,0.3,0.78,0.8,0.05,0.12,0.32
tract,NA,NA,09009190302,NA,0.06,0.1,0.09,0.31,0.78,0.79,0.06,0.12,0.32
tract,NA,NA,09009190303,NA,0.05,0.1,0.08,0.29,0.77,0.79,0.05,0.12,0.32
tract,NA,NA,09009194100,NA,0.07,0.1,0.1,0.36,0.81,0.81,0.05,0.1,0.3
tract,NA,NA,09009194201,NA,0.05,0.1,0.08,0.3,0.78,0.81,0.05,0.11,0.31
tract,NA,NA,09009194202,NA,0.05,0.1,0.08,0.3,0.78,0.82,0.05,0.1,0.31
tract,NA,NA,09009341100,NA,0.05,0.1,0.08,0.29,0.76,0.75,0.07,0.16,0.34
tract,NA,NA,09009343101,NA,0.04,0.09,0.07,0.26,0.73,0.73,0.1,0.15,0.36
tract,NA,NA,09009343102,NA,0.06,0.1,0.09,0.32,0.79,0.8,0.06,0.11,0.31
tract,NA,NA,09009343200,NA,0.04,0.1,0.07,0.27,0.76,0.8,0.06,0.12,0.32
tract,NA,NA,09009343300,NA,0.06,0.1,0.08,0.32,0.79,0.8,0.05,0.1,0.31
tract,NA,NA,09009343400,NA,0.05,0.1,0.08,0.29,0.76,0.79,0.06,0.12,0.32
tract,NA,NA,09009344100,NA,0.06,0.1,0.09,0.32,0.78,0.77,0.06,0.13,0.32
tract,NA,NA,09009344200,NA,0.05,0.1,0.08,0.28,0.77,0.81,0.05,0.11,0.32
tract,NA,NA,09009345100,NA,0.05,0.11,0.09,0.29,0.74,0.69,0.09,0.19,0.37
tract,NA,NA,09009345201,NA,0.06,0.11,0.09,0.3,0.75,0.71,0.09,0.17,0.36
tract,NA,NA,09009345202,NA,0.05,0.11,0.08,0.28,0.75,0.74,0.08,0.16,0.35
tract,NA,NA,09009345300,NA,0.05,0.11,0.08,0.27,0.73,0.71,0.1,0.17,0.36
tract,NA,NA,09009345400,NA,0.06,0.11,0.1,0.32,0.76,0.72,0.09,0.16,0.35
tract,NA,NA,09009346101,NA,0.06,0.1,0.09,0.32,0.77,0.77,0.06,0.14,0.33
tract,NA,NA,09009346102,NA,0.05,0.1,0.08,0.28,0.75,0.77,0.06,0.15,0.34
tract,NA,NA,09009347100,NA,0.06,0.1,0.08,0.3,0.77,0.78,0.06,0.13,0.33
tract,NA,NA,09009347200,NA,0.05,0.1,0.08,0.29,0.76,0.76,0.07,0.15,0.34
tract,NA,NA,09009348111,NA,0.07,0.11,0.1,0.34,0.77,0.72,0.08,0.17,0.34
tract,NA,NA,09009348122,NA,0.05,0.1,0.08,0.29,0.77,0.8,0.05,0.12,0.32
tract,NA,NA,09009348123,NA,0.04,0.1,0.07,0.27,0.76,0.8,0.06,0.12,0.33
tract,NA,NA,09009348124,NA,0.11,0.09,0.13,0.46,0.86,0.78,0.06,0.09,0.28
tract,NA,NA,09009348125,NA,0.12,0.1,0.14,0.48,0.86,0.76,0.06,0.1,0.29
tract,NA,NA,09009350100,NA,0.14,0.14,0.26,0.49,0.79,0.38,0.29,0.3,0.42
tract,NA,NA,09009350200,NA,0.07,0.14,0.16,0.37,0.76,0.47,0.23,0.26,0.45
tract,NA,NA,09009350300,NA,0.06,0.14,0.16,0.36,0.76,0.45,0.25,0.27,0.45
tract,NA,NA,09009350400,NA,0.08,0.15,0.19,0.39,0.76,0.38,0.28,0.31,0.45
tract,NA,NA,09009350500,NA,0.08,0.14,0.18,0.36,0.74,0.41,0.28,0.29,0.43
tract,NA,NA,09009350800,NA,0.06,0.13,0.13,0.32,0.75,0.53,0.19,0.24,0.42
tract,NA,NA,09009350900,NA,0.06,0.12,0.12,0.35,0.77,0.62,0.13,0.2,0.4
tract,NA,NA,09009351000,NA,0.06,0.12,0.11,0.32,0.76,0.64,0.15,0.18,0.38
tract,NA,NA,09009351100,NA,0.06,0.13,0.14,0.36,0.76,0.55,0.16,0.24,0.43
tract,NA,NA,09009351200,NA,0.07,0.13,0.15,0.36,0.76,0.5,0.21,0.25,0.43
tract,NA,NA,09009351300,NA,0.07,0.12,0.12,0.34,0.76,0.59,0.16,0.22,0.4
tract,NA,NA,09009351400,NA,0.06,0.13,0.14,0.33,0.74,0.51,0.21,0.24,0.42
tract,NA,NA,09009351500,NA,0.07,0.12,0.13,0.35,0.76,0.59,0.16,0.23,0.4
tract,NA,NA,09009351601,NA,0.06,0.11,0.1,0.32,0.76,0.66,0.12,0.18,0.37
tract,NA,NA,09009351602,NA,0.08,0.11,0.11,0.35,0.77,0.67,0.1,0.19,0.36
tract,NA,NA,09009351700,NA,0.06,0.14,0.14,0.34,0.75,0.48,0.2,0.27,0.43
tract,NA,NA,09009351800,NA,0.06,0.11,0.1,0.33,0.76,0.68,0.11,0.18,0.36
tract,NA,NA,09009351900,NA,0.05,0.11,0.08,0.28,0.76,0.72,0.09,0.14,0.35
tract,NA,NA,09009352000,NA,0.06,0.11,0.1,0.32,0.76,0.69,0.1,0.17,0.36
tract,NA,NA,09009352100,NA,0.07,0.12,0.12,0.34,0.76,0.62,0.13,0.21,0.39
tract,NA,NA,09009352200,NA,0.05,0.14,0.12,0.31,0.75,0.5,0.21,0.25,0.43
tract,NA,NA,09009352300,NA,0.07,0.13,0.14,0.37,0.77,0.56,0.16,0.23,0.41
tract,NA,NA,09009352400,NA,0.07,0.13,0.14,0.36,0.77,0.56,0.16,0.23,0.41
tract,NA,NA,09009352500,NA,0.08,0.12,0.13,0.37,0.78,0.62,0.13,0.2,0.39
tract,NA,NA,09009352600,NA,0.07,0.12,0.12,0.35,0.76,0.61,0.13,0.21,0.39
tract,NA,NA,09009352701,NA,0.07,0.12,0.11,0.34,0.76,0.65,0.12,0.19,0.36
tract,NA,NA,09009352702,NA,0.06,0.11,0.1,0.32,0.76,0.69,0.12,0.17,0.37
